Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,7600209,developer,first,sbfl,barinel,tests,,none,,0.000202747224897,0.000854153320521
Math,7600209,developer,first,sbfl,tarantula,tests,,none,,0.000202747224897,0.000854153320521
Math,7600209,developer,first,sbfl,ochiai,tests,,none,,0.000202747224897,0.000854153320521
Math,9200196,developer,first,mbfl,muse,elements,passfail,none,avg,7.86658275645e-05,0.00442477876106
Math,9200196,developer,first,mbfl,ochiai,tests,exact,none,max,7.86658275645e-05,0.00442477876106
Math,9200196,developer,first,sbfl,opt2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200196,developer,first,sbfl,dstar2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200196,developer,first,sbfl,barinel,tests,,none,,0.000235997482694,0.0132743362832
Math,9200196,developer,first,sbfl,tarantula,tests,,none,,0.000235997482694,0.0132743362832
Math,9200196,developer,first,sbfl,ochiai,tests,,none,,9.83322844556e-05,0.00553097345133
Math,47,developer,first,mbfl,muse,elements,passfail,none,avg,0.0230700976043,0.302765647744
Math,47,developer,first,mbfl,ochiai,tests,exact,none,max,4.6214137829e-05,0.000606501698205
Math,47,developer,first,sbfl,opt2,tests,,none,,3.69713102632e-05,0.000485201358564
Math,47,developer,first,sbfl,dstar2,tests,,none,,3.69713102632e-05,0.000485201358564
Math,47,developer,first,sbfl,barinel,tests,,none,,5.54569653949e-05,0.000727802037846
Math,47,developer,first,sbfl,tarantula,tests,,none,,5.54569653949e-05,0.000727802037846
Math,47,developer,first,sbfl,ochiai,tests,,none,,3.69713102632e-05,0.000485201358564
Math,3100027,developer,first,mbfl,muse,elements,passfail,none,avg,6.30686028728e-05,0.000351308624627
Math,3100027,developer,first,mbfl,ochiai,tests,exact,none,max,1.57671507182e-05,8.78271561567e-05
Math,3100027,developer,first,sbfl,opt2,tests,,none,,0.000268041562209,0.00149306165466
Math,3100027,developer,first,sbfl,dstar2,tests,,none,,0.000268041562209,0.00149306165466
Math,3100027,developer,first,sbfl,barinel,tests,,none,,0.00111946770099,0.00623572808712
Math,3100027,developer,first,sbfl,tarantula,tests,,none,,0.00111946770099,0.00623572808712
Math,3100027,developer,first,sbfl,ochiai,tests,,none,,0.000268041562209,0.00149306165466
Math,7400082,developer,first,mbfl,muse,elements,passfail,none,avg,5.05088769351e-05,0.00021807872642
Math,7400082,developer,first,mbfl,ochiai,tests,exact,none,max,3.78816577013e-05,0.000163559044815
Math,7400082,developer,first,sbfl,opt2,tests,,none,,3.78816577013e-05,0.000163559044815
Math,7400082,developer,first,sbfl,dstar2,tests,,none,,3.78816577013e-05,0.000163559044815
Math,7400082,developer,first,sbfl,barinel,tests,,none,,0.000303053261611,0.00130847235852
Math,7400082,developer,first,sbfl,tarantula,tests,,none,,0.000303053261611,0.00130847235852
Math,7400082,developer,first,sbfl,ochiai,tests,,none,,3.78816577013e-05,0.000163559044815
Math,2800058,developer,first,mbfl,muse,elements,passfail,none,avg,0.000231799848557,0.00145123839009
Math,2800058,developer,first,mbfl,ochiai,tests,exact,none,max,0.00016225989399,0.00101586687307
Math,2800058,developer,first,sbfl,opt2,tests,,none,,0.000301339803125,0.00188660990712
Math,2800058,developer,first,sbfl,dstar2,tests,,none,,0.000301339803125,0.00188660990712
Math,2800058,developer,first,sbfl,barinel,tests,,none,,0.000301339803125,0.00188660990712
Math,2800058,developer,first,sbfl,tarantula,tests,,none,,0.000301339803125,0.00188660990712
Math,2800058,developer,first,sbfl,ochiai,tests,,none,,0.000301339803125,0.00188660990712
Math,10500158,developer,first,mbfl,muse,elements,passfail,none,avg,0.000100715077047,0.0077519379845
Math,10500158,developer,first,mbfl,ochiai,tests,exact,none,max,0.000100715077047,0.0077519379845
Math,10500158,developer,first,sbfl,opt2,tests,,none,,0.000604290462282,0.046511627907
Math,10500158,developer,first,sbfl,dstar2,tests,,none,,0.000604290462282,0.046511627907
Math,10500158,developer,first,sbfl,barinel,tests,,none,,0.0034243126196,0.263565891473
Math,10500158,developer,first,sbfl,tarantula,tests,,none,,0.0034243126196,0.263565891473
Math,10500158,developer,first,sbfl,ochiai,tests,,none,,0.00120858092456,0.093023255814
Math,4000228,developer,first,mbfl,muse,elements,passfail,none,avg,0.000253613999493,0.00479041916168
Math,4000228,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000228,developer,first,sbfl,opt2,tests,,none,,0.000182285062135,0.00344311377246
Math,4000228,developer,first,sbfl,dstar2,tests,,none,,0.000198135937104,0.00374251497006
Math,4000228,developer,first,sbfl,barinel,tests,,none,,0.000578556936343,0.0109281437126
Math,4000228,developer,first,sbfl,tarantula,tests,,none,,0.000578556936343,0.0109281437126
Math,4000228,developer,first,sbfl,ochiai,tests,,none,,0.000435899061628,0.00823353293413
Math,4000233,developer,first,mbfl,muse,elements,passfail,none,avg,0.000237763124524,0.00449101796407
Math,4000233,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000233,developer,first,sbfl,opt2,tests,,none,,9.51052498098e-05,0.00179640718563
Math,4000233,developer,first,sbfl,dstar2,tests,,none,,0.000110956124778,0.00209580838323
Math,4000233,developer,first,sbfl,barinel,tests,,none,,0.000570631498859,0.0107784431138
Math,4000233,developer,first,sbfl,tarantula,tests,,none,,0.000570631498859,0.0107784431138
Math,4000233,developer,first,sbfl,ochiai,tests,,none,,0.000348719249303,0.00658682634731
Math,7600239,developer,first,mbfl,muse,elements,passfail,none,avg,2.53434031122e-05,0.000106769165065
Math,7600239,developer,first,mbfl,ochiai,tests,exact,none,max,0.000164732120229,0.000693999572923
Math,7600239,developer,first,sbfl,opt2,tests,,none,,0.000202747224897,0.000854153320521
Math,7600239,developer,first,sbfl,dstar2,tests,,none,,0.000202747224897,0.000854153320521
Math,7600239,developer,first,sbfl,barinel,tests,,none,,0.000202747224897,0.000854153320521
Math,7600239,developer,first,sbfl,tarantula,tests,,none,,0.000202747224897,0.000854153320521
Math,7600239,developer,first,sbfl,ochiai,tests,,none,,0.000202747224897,0.000854153320521
Math,4000218,developer,first,mbfl,muse,elements,passfail,none,avg,0.000110956124778,0.00209580838323
Math,4000218,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000218,developer,first,sbfl,opt2,tests,,none,,9.51052498098e-05,0.00179640718563
Math,4000218,developer,first,sbfl,dstar2,tests,,none,,0.000110956124778,0.00209580838323
Math,4000218,developer,first,sbfl,barinel,tests,,none,,0.000570631498859,0.0107784431138
Math,4000218,developer,first,sbfl,tarantula,tests,,none,,0.000570631498859,0.0107784431138
Math,4000218,developer,first,sbfl,ochiai,tests,,none,,0.000348719249303,0.00658682634731
Math,4000185,developer,first,mbfl,muse,elements,passfail,none,avg,0.000142657874715,0.00269461077844
Math,4000185,developer,first,mbfl,ochiai,tests,exact,none,max,3.96271874207e-05,0.000748502994012
Math,4000185,developer,first,sbfl,opt2,tests,,none,,0.000174359624651,0.00329341317365
Math,4000185,developer,first,sbfl,dstar2,tests,,none,,0.000253613999493,0.00479041916168
Math,4000185,developer,first,sbfl,barinel,tests,,none,,0.000475526249049,0.00898203592814
Math,4000185,developer,first,sbfl,tarantula,tests,,none,,0.000475526249049,0.00898203592814
Math,4000185,developer,first,sbfl,ochiai,tests,,none,,0.000301166624398,0.00568862275449
Math,3600268,developer,first,mbfl,muse,elements,passfail,none,avg,1.58846141627e-05,0.000968054211036
Math,3600268,developer,first,mbfl,ochiai,tests,exact,none,max,3.97115354068e-05,0.00242013552759
Math,3600268,developer,first,sbfl,opt2,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600268,developer,first,sbfl,dstar2,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600268,developer,first,sbfl,barinel,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600268,developer,first,sbfl,tarantula,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600268,developer,first,sbfl,ochiai,tests,,none,,3.17692283254e-05,0.00193610842207
Math,10200057,developer,first,mbfl,muse,elements,passfail,none,avg,0.000569872728424,0.00420560747664
Math,10200057,developer,first,mbfl,ochiai,tests,exact,none,max,0.000696511112518,0.00514018691589
Math,10200057,developer,first,sbfl,opt2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200057,developer,first,sbfl,dstar2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200057,developer,first,sbfl,barinel,tests,,none,,0.000949787880707,0.00700934579439
Math,10200057,developer,first,sbfl,tarantula,tests,,none,,0.000949787880707,0.00700934579439
Math,10200057,developer,first,sbfl,ochiai,tests,,none,,0.000823149496612,0.00607476635514
Math,10500155,developer,first,mbfl,muse,elements,passfail,none,avg,0.000503575385235,0.0387596899225
Math,10500155,developer,first,mbfl,ochiai,tests,exact,none,max,0.000604290462282,0.046511627907
Math,10500155,developer,first,sbfl,opt2,tests,,none,,0.00130929600161,0.100775193798
Math,10500155,developer,first,sbfl,dstar2,tests,,none,,0.00130929600161,0.100775193798
Math,10500155,developer,first,sbfl,barinel,tests,,none,,0.00443146339007,0.341085271318
Math,10500155,developer,first,sbfl,tarantula,tests,,none,,0.00443146339007,0.341085271318
Math,10500155,developer,first,sbfl,ochiai,tests,,none,,0.00201430154094,0.15503875969
Math,3600243,developer,first,mbfl,muse,elements,passfail,none,avg,1.58846141627e-05,0.000968054211036
Math,3600243,developer,first,mbfl,ochiai,tests,exact,none,max,3.97115354068e-05,0.00242013552759
Math,3600243,developer,first,sbfl,opt2,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600243,developer,first,sbfl,dstar2,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600243,developer,first,sbfl,barinel,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600243,developer,first,sbfl,tarantula,tests,,none,,3.17692283254e-05,0.00193610842207
Math,3600243,developer,first,sbfl,ochiai,tests,,none,,3.17692283254e-05,0.00193610842207
Math,4700039,developer,first,mbfl,muse,elements,passfail,none,avg,1.84856551316e-05,0.000242600679282
Math,4700039,developer,first,mbfl,ochiai,tests,exact,none,max,0.000101671103224,0.00133430373605
Math,4700039,developer,first,sbfl,opt2,tests,,none,,0.000406684412896,0.0053372149442
Math,4700039,developer,first,sbfl,dstar2,tests,,none,,0.000961254066844,0.0126152353227
Math,4700039,developer,first,sbfl,barinel,tests,,none,,0.00730183377699,0.0958272683164
Math,4700039,developer,first,sbfl,tarantula,tests,,none,,0.00730183377699,0.0958272683164
Math,4700039,developer,first,sbfl,ochiai,tests,,none,,0.000961254066844,0.0126152353227
Math,4700037,developer,first,mbfl,muse,elements,passfail,none,avg,3.69713102632e-05,0.000485201358564
Math,4700037,developer,first,mbfl,ochiai,tests,exact,none,max,1.84856551316e-05,0.000242600679282
Math,4700037,developer,first,sbfl,opt2,tests,,none,,0.000388198757764,0.00509461426492
Math,4700037,developer,first,sbfl,dstar2,tests,,none,,0.000628512274475,0.00824842309558
Math,4700037,developer,first,sbfl,barinel,tests,,none,,0.000979739721976,0.0128578360019
Math,4700037,developer,first,sbfl,tarantula,tests,,none,,0.000979739721976,0.0128578360019
Math,4700037,developer,first,sbfl,ochiai,tests,,none,,0.000702454895001,0.00921882581271
Math,9300186,developer,first,mbfl,muse,elements,passfail,none,avg,0.0048248042395,0.274774774775
Math,9300186,developer,first,mbfl,ochiai,tests,exact,none,max,3.95475757336e-05,0.00225225225225
Math,9300186,developer,first,sbfl,opt2,tests,,none,,5.93213636004e-05,0.00337837837838
Math,9300186,developer,first,sbfl,dstar2,tests,,none,,5.93213636004e-05,0.00337837837838
Math,9300186,developer,first,sbfl,barinel,tests,,none,,0.000217511666535,0.0123873873874
Math,9300186,developer,first,sbfl,tarantula,tests,,none,,0.000217511666535,0.0123873873874
Math,9300186,developer,first,sbfl,ochiai,tests,,none,,5.93213636004e-05,0.00337837837838
Math,6600038,developer,first,mbfl,muse,elements,passfail,none,avg,3.59505320679e-05,0.000449101796407
Math,6600038,developer,first,mbfl,ochiai,tests,exact,none,max,0.000275620745854,0.00344311377246
Math,6600038,developer,first,sbfl,opt2,tests,,none,,0.0622064039881,0.777095808383
Math,6600038,developer,first,sbfl,dstar2,tests,,none,,0.0622064039881,0.777095808383
Math,6600038,developer,first,sbfl,barinel,tests,,none,,0.0622064039881,0.777095808383
Math,6600038,developer,first,sbfl,tarantula,tests,,none,,0.0622064039881,0.777095808383
Math,6600038,developer,first,sbfl,ochiai,tests,,none,,0.0622064039881,0.777095808383
Math,4700030,developer,first,mbfl,muse,elements,passfail,none,avg,3.69713102632e-05,0.000485201358564
Math,4700030,developer,first,mbfl,ochiai,tests,exact,none,max,1.84856551316e-05,0.000242600679282
Math,4700030,developer,first,sbfl,opt2,tests,,none,,0.000443655723159,0.00582241630277
Math,4700030,developer,first,sbfl,dstar2,tests,,none,,0.00807823129252,0.106016496846
Math,4700030,developer,first,sbfl,barinel,tests,,none,,0.00839248742975,0.110140708394
Math,4700030,developer,first,sbfl,tarantula,tests,,none,,0.00839248742975,0.110140708394
Math,4700030,developer,first,sbfl,ochiai,tests,,none,,0.00807823129252,0.106016496846
Math,1900180,developer,first,mbfl,muse,elements,passfail,none,avg,1.45917235744e-05,0.000212404418012
Math,1900180,developer,first,mbfl,ochiai,tests,exact,none,max,0.000510710325104,0.00743415463042
Math,1900180,developer,first,sbfl,opt2,tests,,none,,0.000386680674721,0.00562871707732
Math,1900180,developer,first,sbfl,dstar2,tests,,none,,0.000386680674721,0.00562871707732
Math,1900180,developer,first,sbfl,barinel,tests,,none,,0.000445047569019,0.00647833474936
Math,1900180,developer,first,sbfl,tarantula,tests,,none,,0.000445047569019,0.00647833474936
Math,1900180,developer,first,sbfl,ochiai,tests,,none,,0.000386680674721,0.00562871707732
Math,601348,developer,first,mbfl,muse,elements,passfail,none,avg,0.175034901966,0.628354104759
Math,601348,developer,first,mbfl,ochiai,tests,exact,none,max,0.0925550709776,0.332261498204
Math,601348,developer,first,sbfl,opt2,tests,,none,,0.00325545767905,0.0116866988956
Math,601348,developer,first,sbfl,dstar2,tests,,none,,0.00325545767905,0.0116866988956
Math,601348,developer,first,sbfl,barinel,tests,,none,,0.00325545767905,0.0116866988956
Math,601348,developer,first,sbfl,tarantula,tests,,none,,0.00325545767905,0.0116866988956
Math,601348,developer,first,sbfl,ochiai,tests,,none,,0.00325545767905,0.0116866988956
Math,9200080,developer,first,mbfl,muse,elements,passfail,none,avg,0.000117998741347,0.00663716814159
Math,9200080,developer,first,mbfl,ochiai,tests,exact,none,max,7.86658275645e-05,0.00442477876106
Math,9200080,developer,first,sbfl,opt2,tests,,none,,7.86658275645e-05,0.00442477876106
Math,9200080,developer,first,sbfl,dstar2,tests,,none,,7.86658275645e-05,0.00442477876106
Math,9200080,developer,first,sbfl,barinel,tests,,none,,0.000235997482694,0.0132743362832
Math,9200080,developer,first,sbfl,tarantula,tests,,none,,0.000235997482694,0.0132743362832
Math,9200080,developer,first,sbfl,ochiai,tests,,none,,7.86658275645e-05,0.00442477876106
Math,9200204,developer,first,mbfl,muse,elements,passfail,none,avg,7.86658275645e-05,0.00442477876106
Math,9200204,developer,first,mbfl,ochiai,tests,exact,none,max,0.000157331655129,0.00884955752212
Math,9200204,developer,first,sbfl,opt2,tests,,none,,0.000275330396476,0.0154867256637
Math,9200204,developer,first,sbfl,dstar2,tests,,none,,0.000275330396476,0.0154867256637
Math,9200204,developer,first,sbfl,barinel,tests,,none,,0.000275330396476,0.0154867256637
Math,9200204,developer,first,sbfl,tarantula,tests,,none,,0.000275330396476,0.0154867256637
Math,9200204,developer,first,sbfl,ochiai,tests,,none,,0.000275330396476,0.0154867256637
Math,5100081,developer,first,mbfl,muse,elements,passfail,none,avg,9.20878149403e-05,0.00114573785518
Math,5100081,developer,first,mbfl,ochiai,tests,exact,none,max,5.52526889642e-05,0.000687442713107
Math,5100081,developer,first,sbfl,opt2,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100081,developer,first,sbfl,dstar2,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100081,developer,first,sbfl,barinel,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100081,developer,first,sbfl,tarantula,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100081,developer,first,sbfl,ochiai,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,mbfl,muse,elements,passfail,none,avg,9.20878149403e-05,0.00114573785518
Math,5100077,developer,first,mbfl,ochiai,tests,exact,none,max,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,sbfl,opt2,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,sbfl,dstar2,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,sbfl,barinel,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,sbfl,tarantula,tests,,none,,5.52526889642e-05,0.000687442713107
Math,5100077,developer,first,sbfl,ochiai,tests,,none,,5.52526889642e-05,0.000687442713107
Math,6400034,developer,first,mbfl,muse,elements,passfail,none,avg,2.37253552872e-05,0.000765110941086
Math,6400034,developer,first,mbfl,ochiai,tests,exact,none,max,3.55880329308e-05,0.00114766641163
Math,6400034,developer,first,sbfl,opt2,tests,,none,,0.000272841585803,0.00879877582249
Math,6400034,developer,first,sbfl,dstar2,tests,,none,,0.000272841585803,0.00879877582249
Math,6400034,developer,first,sbfl,barinel,tests,,none,,0.000320292296377,0.0103289977047
